### UNIX-Timestamp, Date/Time, Discharge(Wh), Charge(Wh), Production(Wh), Consumption(Wh), Feed-in(Wh), From grid(Wh), State of Charge(%)
1579852140,24.01.2020 08:49:00,0,2.9,17.5,10.23,4.37,0,60
1579852200,24.01.2020 08:50:00,0,3.38,12.07,4.72,3.97,0,60
1579852320,24.01.2020 08:52:00,0,17.27,27.47,6.9,3.3,0,60
1579852380,24.01.2020 08:53:00,0,9.08,16.15,2.45,4.62,0,60
1579852440,24.01.2020 08:54:00,0,7.22,11.82,2.63,1.97,0,60
1579852800,24.01.2020 09:00:00,0,10.47,15.38,3.32,1.59,0,60
1579852860,24.01.2020 09:01:00,0,10.78,12.88,3.6,0,1.5,60
1579852980,24.01.2020 09:03:00,0,24.5,28.57,5.43,0,1.36,60
1579853760,24.01.2020 09:16:00,0,10.12,9.48,1.82,0,2.46,61
1579853940,24.01.2020 09:19:00,0,45,52.45,2.7,4.75,0,61
1579854000,24.01.2020 09:20:00,0,14.8,17.28,0.92,1.56,0,61
1579854120,24.01.2020 09:22:00,0,30,33.6,1.97,1.63,0,61
1579854180,24.01.2020 09:23:00,0,14.87,16.63,1.08,0.68,0,61
1579854420,24.01.2020 09:27:00,0,40,64.8,19.07,5.73,0,63
1579854480,24.01.2020 09:28:00,0,10.97,16.27,4.7,0.6,0,63
1579854720,24.01.2020 09:32:00,0,41.8,65.53,18.87,4.86,0,63
1579854780,24.01.2020 09:33:00,0,10.5,16.57,4.67,1.4,0,63
1579854840,24.01.2020 09:34:00,0,11.67,16.63,4.68,0.28,0,63
1579854900,24.01.2020 09:35:00,0,11.67,16.68,4.68,0.33,0,63
1579854960,24.01.2020 09:36:00,0,11.2,16.75,4.65,0.9,0,63
1579855020,24.01.2020 09:37:00,0,11,16.77,4.65,1.12,0,63
1579855080,24.01.2020 09:38:00,0,10.67,16.47,4.67,1.13,0,63
1579855140,24.01.2020 09:39:00,0,10,16.45,4.65,1.8,0,63
1579855320,24.01.2020 09:42:00,0,45,50.85,0,5.85,0,64
1579855380,24.01.2020 09:43:00,0,14.67,17.35,0,2.68,0,64
1579855620,24.01.2020 09:47:00,0,59.53,70.27,1.33,9.41,0,64
1579855680,24.01.2020 09:48:00,0,14.47,17.63,0.88,2.28,0,64
1579855860,24.01.2020 09:51:00,0,44,54.2,8.3,1.9,0,65
1579855920,24.01.2020 09:52:00,0,14.72,18.2,1.53,1.95,0,65
1579856100,24.01.2020 09:55:00,0,44.4,54.9,10.05,0.45,0,65
1579856220,24.01.2020 09:57:00,0,26.57,35.17,6.6,2,0,65
1579856280,24.01.2020 09:58:00,0,12.87,17.62,3.07,1.68,0,65
1579856640,24.01.2020 10:04:00,0,14.67,17.95,2.05,1.23,0,66
1579856760,24.01.2020 10:06:00,0,29.43,37.37,2.47,5.47,0,66
1579856820,24.01.2020 10:07:00,0,14.28,18.6,1.18,3.14,0,66
1579856880,24.01.2020 10:08:00,0,14.08,18.63,1.23,3.32,0,66
1579857120,24.01.2020 10:12:00,0,64.13,74.93,0,10.8,0,66
1579857180,24.01.2020 10:13:00,0,16.67,18.92,0,2.25,0,66
1579857780,24.01.2020 10:23:00,0,65.47,78,0.27,12.26,0,69
1579857840,24.01.2020 10:24:00,0,16.67,20.72,0,4.05,0,69
1579857900,24.01.2020 10:25:00,0,16.28,19.5,0,3.22,0,69
1579858020,24.01.2020 10:27:00,0,25.93,29.77,0,3.84,0,69
1579858260,24.01.2020 10:31:00,0,46.87,51.87,0.4,4.6,0,69
1579858320,24.01.2020 10:32:00,0,13.7,16.73,0.03,3,0,70
1579858560,24.01.2020 10:36:00,0,65.2,79.87,0,14.67,0,70
1579858740,24.01.2020 10:39:00,0,44.4,55.2,1.5,9.3,0,70
1579858860,24.01.2020 10:41:00,0,31.77,40,0.73,7.5,0,70
1579858920,24.01.2020 10:42:00,0,16.03,20.25,0.35,3.87,0,71
1579859100,24.01.2020 10:45:00,0,45.5,56.3,1.4,9.4,0,71
1579859160,24.01.2020 10:46:00,0,15.03,19.2,0.42,3.75,0,71
1579859340,24.01.2020 10:49:00,0,44.9,51.7,2,4.8,0,71
1579859520,24.01.2020 10:52:00,0,47.9,57.75,1.1,8.75,0,72
1579859580,24.01.2020 10:53:00,0,16.53,19.65,0.28,2.84,0,72
1579859640,24.01.2020 10:54:00,0,15.37,17.93,0.48,2.08,0,72
1579861260,24.01.2020 11:21:00,0,16.72,18.87,0,2.15,0,76
1579861320,24.01.2020 11:22:00,0,16.42,18.73,0,2.31,0,76
1579861380,24.01.2020 11:23:00,0,15.53,19.85,0,4.32,0,76
1579861440,24.01.2020 11:24:00,0,15.25,20.47,0,5.22,0,76
1579861560,24.01.2020 11:26:00,0,30,41.93,0,11.93,0,76
1579861620,24.01.2020 11:27:00,0,15.87,20.68,0,4.81,0,76
1579861680,24.01.2020 11:28:00,0,16.33,20.65,0.05,4.27,0,77
1579861800,24.01.2020 11:30:00,0,33.4,41.07,0.23,7.44,0,77
1579861860,24.01.2020 11:31:00,0,16.33,20.3,0.15,3.82,0,77
1579861920,24.01.2020 11:32:00,0,16,20.43,0.15,4.28,0,77
1579861980,24.01.2020 11:33:00,0,15.97,20.43,0.15,4.31,0,77
1579862100,24.01.2020 11:35:00,0,33.27,40.47,0.3,6.9,0,77
1579862160,24.01.2020 11:36:00,0,15,19.92,0.23,4.69,0,77
1579862220,24.01.2020 11:37:00,0,14.87,18.87,0.33,3.67,0,77
1579862280,24.01.2020 11:38:00,0,15.03,18.92,0.27,3.62,0,78
1579862340,24.01.2020 11:39:00,0,14.58,16.22,0.55,1.09,0,78
1579862400,24.01.2020 11:40:00,0,15,18.83,0.25,3.58,0,78
1579862520,24.01.2020 11:42:00,0,30.17,38.33,0.4,7.76,0,78
1579862580,24.01.2020 11:43:00,0,15.13,19.03,0.22,3.68,0,78
1579862700,24.01.2020 11:45:00,0,31.6,38.77,0.23,6.94,0,78
1579862760,24.01.2020 11:46:00,0,16.17,19.52,0.13,3.22,0,78
1579862880,24.01.2020 11:48:00,0,30.43,39.3,0,8.87,0,78
1579863000,24.01.2020 11:50:00,0,30,41.83,0,11.83,0,80
1579863060,24.01.2020 11:51:00,0,15.05,20.78,0,5.73,0,80
1579863240,24.01.2020 11:54:00,0,45.5,63.15,0,17.65,0,80
1579863300,24.01.2020 11:55:00,0,15.42,20.87,0,5.45,0,80
1579863360,24.01.2020 11:56:00,0,15.12,20.6,0,5.48,0,80
1579863420,24.01.2020 11:57:00,0,15,20.32,0,5.32,0,80
1579863480,24.01.2020 11:58:00,0,15,20.08,0,5.08,0,80
1579863540,24.01.2020 11:59:00,0,15,19.65,0,4.65,0,81
1579863600,24.01.2020 12:00:00,0,15.13,19.83,0,4.7,0,81
1579863660,24.01.2020 12:01:00,0,15.17,19.93,0,4.76,0,81
1579863720,24.01.2020 12:02:00,0,15.3,19.95,0,4.65,0,81
1579863780,24.01.2020 12:03:00,0,15.12,19.97,0,4.85,0,81
1579863840,24.01.2020 12:04:00,0,15,19.93,0,4.93,0,81
1579863900,24.01.2020 12:05:00,0,15.13,19.83,0,4.7,0,81
1579863960,24.01.2020 12:06:00,0,15.45,19.88,0,4.43,0,81
1579864020,24.01.2020 12:07:00,0,16.5,20.07,0,3.57,0,81
1579864080,24.01.2020 12:08:00,0,16.58,20.1,0,3.52,0,82
1579864140,24.01.2020 12:09:00,0,16.67,20.12,0,3.45,0,82
1579864200,24.01.2020 12:10:00,0,16.67,20.1,0,3.43,0,82
1579864260,24.01.2020 12:11:00,0,16.67,20.08,0,3.41,0,82
1579864320,24.01.2020 12:12:00,0,16.67,20.03,0,3.36,0,82
1579864380,24.01.2020 12:13:00,0,16.63,20.02,0,3.39,0,82
1579864560,24.01.2020 12:16:00,0,48,60.3,0,12.3,0,82
1579864620,24.01.2020 12:17:00,0,16.67,19.85,0,3.18,0,82
1579864860,24.01.2020 12:21:00,0,63.47,74.87,1.07,10.33,0,83
1579864920,24.01.2020 12:22:00,0,15.83,19.23,0.22,3.18,0,83
1579865280,24.01.2020 12:28:00,0,14.97,18.02,0.37,2.68,0,84
1579865340,24.01.2020 12:29:00,0,15,17.55,0.35,2.2,0,84
1579865400,24.01.2020 12:30:00,0,15.12,18.08,0.32,2.64,0,84
1579866000,24.01.2020 12:40:00,0,64.53,76,0,11.47,0,86
1579866060,24.01.2020 12:41:00,0,15.87,19.02,0,3.15,0,86
1579866120,24.01.2020 12:42:00,0,16.45,19,0,2.55,0,86
1579866180,24.01.2020 12:43:00,0,16.03,19.08,0,3.05,0,86
1579866240,24.01.2020 12:44:00,0,16.33,19.02,0,2.69,0,86
1579866300,24.01.2020 12:45:00,0,16.67,19.18,0,2.51,0,86
1579866360,24.01.2020 12:46:00,0,16.2,18.52,0,2.32,0,86
1579866600,24.01.2020 12:50:00,0,59.53,69.6,0,10.07,0,87
1579866660,24.01.2020 12:51:00,0,14.5,16.88,0,2.38,0,87
1579866900,24.01.2020 12:55:00,0,59.8,66.33,0,6.53,0,87
1579866960,24.01.2020 12:56:00,0,15,16.75,0,1.75,0,87
1579867080,24.01.2020 12:58:00,0,30,34.63,0,4.63,0,88
1579867140,24.01.2020 12:59:00,0,15,17.53,0,2.53,0,88
1579867200,24.01.2020 13:00:00,0,15,17.5,0,2.5,0,88
1579867440,24.01.2020 13:04:00,0,64.2,75.07,0,10.87,0,88
1579867500,24.01.2020 13:05:00,0,15.58,18.6,0,3.02,0,88
1579867560,24.01.2020 13:06:00,0,15,17.78,0,2.78,0,88
1579867620,24.01.2020 13:07:00,0,15.17,18.1,0.05,2.88,0,88
1579867860,24.01.2020 13:11:00,0,61.87,74.2,1.13,11.2,0,89
1579867920,24.01.2020 13:12:00,0,16.33,18.58,0.27,1.98,0,89
1579868160,24.01.2020 13:16:00,0,60,65.93,2.2,3.73,0,89
1579868220,24.01.2020 13:17:00,0,15,17.02,0.6,1.42,0,90
1579868340,24.01.2020 13:19:00,0,30,35.23,1,4.23,0,90
1579868520,24.01.2020 13:22:00,0,45,47.15,2,0.15,0,90
1579868640,24.01.2020 13:24:00,0,30,31.97,1.3,0.67,0,90
1579868700,24.01.2020 13:25:00,0,15,16.1,0.6,0.5,0,90
1579868940,24.01.2020 13:29:00,0,60,68.87,0,8.87,0,92
1579869000,24.01.2020 13:30:00,0,15,16.73,0,1.73,0,92
1579869060,24.01.2020 13:31:00,0,15,16.92,0,1.92,0,92
1579869300,24.01.2020 13:35:00,0,57,61.07,0,4.07,0,92
1579869480,24.01.2020 13:38:00,0,45,45.35,0,0.35,0,93
1579869540,24.01.2020 13:39:00,0,15,15.72,0,0.72,0,93
1579869660,24.01.2020 13:41:00,0,29.9,31.77,0,1.87,0,93
1579869720,24.01.2020 13:42:00,0,15,15.93,0,0.93,0,93
1579869960,24.01.2020 13:46:00,0,56.87,64.2,0,7.33,0,93
1579870140,24.01.2020 13:49:00,0,42.65,46.55,0,3.9,0,93
1579870500,24.01.2020 13:55:00,0,14.37,15.27,0,0.9,0,93
1579870620,24.01.2020 13:57:00,0,29.1,29.47,0.6,0,0.23,93
1579870680,24.01.2020 13:58:00,0,10.08,13.82,0.62,3.12,0,93
1579870740,24.01.2020 13:59:00,0,10.5,14.4,0.68,3.22,0,93
1579870800,24.01.2020 14:00:00,0,14.08,14.97,0.63,0.26,0,93
1579870860,24.01.2020 14:01:00,0,14,14.93,0.65,0.28,0,93
1579870920,24.01.2020 14:02:00,0,12.87,14.8,0.67,1.26,0,93
1579870980,24.01.2020 14:03:00,0,11.37,14.52,0.68,2.47,0,93
1579871040,24.01.2020 14:04:00,0,11.58,13.75,0.77,1.4,0,93
1579871400,24.01.2020 14:10:00,0,14.2,12.72,0.88,0,2.36,93
1579871460,24.01.2020 14:11:00,0,14.75,13.4,0.82,0,2.17,93
1579871640,24.01.2020 14:14:00,0,45,41.5,2.05,0,5.55,93
1579871760,24.01.2020 14:16:00,0,29.83,27.23,1.47,0,4.07,93
1579871820,24.01.2020 14:17:00,0,14.53,13.52,0.7,0,1.71,93
1579872060,24.01.2020 14:21:00,0,57.8,53.53,0,0,4.27,95
1579872120,24.01.2020 14:22:00,0,10.88,13.4,0,2.52,0,95
1579872180,24.01.2020 14:23:00,0,10.2,13.38,1.5,1.68,0,95
1579872240,24.01.2020 14:24:00,0,10.55,13.38,1.87,0.96,0,96
1579872300,24.01.2020 14:25:00,0,6.3,13.35,0.58,6.47,0,100
1579872660,24.01.2020 14:31:00,0,0,12.72,0,12.72,0,100
1579872720,24.01.2020 14:32:00,0,0,12.65,0,12.65,0,100
1579872840,24.01.2020 14:34:00,0,0,24.73,0,24.73,0,100
1579872900,24.01.2020 14:35:00,0,0,12.22,0,12.22,0,100
1579873260,24.01.2020 14:41:00,0,0,10.57,0.37,10.2,0,100
1579873380,24.01.2020 14:43:00,0,0,21.97,61.63,0,39.66,100
1579873440,24.01.2020 14:44:00,0,0,10,44.97,0,34.97,100
1579873620,24.01.2020 14:47:00,0,0,32.3,7.2,25.1,0,100
1579873680,24.01.2020 14:48:00,0,0,10.88,2.37,8.51,0,100
1579873740,24.01.2020 14:49:00,0,0,10.72,2.35,8.37,0,100
1579873800,24.01.2020 14:50:00,0,0,10.63,2.35,8.28,0,100
1579874040,24.01.2020 14:54:00,0,0,37.87,9.93,27.94,0,100
1579874160,24.01.2020 14:56:00,0,0,18.8,4.93,13.87,0,100
1579874220,24.01.2020 14:57:00,0,0,7.35,2.78,4.57,0,100
1579874400,24.01.2020 15:00:00,0,0,17,8.75,8.25,0,100
1579874640,24.01.2020 15:04:00,0,0,25.4,11.53,13.87,0,100
1579874700,24.01.2020 15:05:00,0,0,7.3,2.77,4.53,0,100
1579874760,24.01.2020 15:06:00,0,0,10.65,2.43,8.22,0,100
1579874940,24.01.2020 15:09:00,0,0,24.6,4.8,19.8,0,100
1579875000,24.01.2020 15:10:00,0,0,10.42,1.32,9.1,0,100
1579875180,24.01.2020 15:13:00,0,0,19.2,7.1,12.1,0,100
1579875300,24.01.2020 15:15:00,0,0,12.53,4.5,8.03,0,100
1579875360,24.01.2020 15:16:00,0,0,5.32,3.57,1.75,0,100
1579875420,24.01.2020 15:17:00,0,0,4.22,4.27,0,0.05,100
1579875480,24.01.2020 15:18:00,0,0,3.88,2.88,1,0,100
1579875660,24.01.2020 15:21:00,0,0,11.1,8.6,2.5,0,100
1579875720,24.01.2020 15:22:00,0,0,3.8,2.3,1.5,0,100
1579875840,24.01.2020 15:24:00,0,0,8.23,4.03,4.2,0,100
1579875900,24.01.2020 15:25:00,0,0,4.25,2.02,2.23,0,100
1579875960,24.01.2020 15:26:00,0,0,4.38,2.02,2.36,0,100
1579876020,24.01.2020 15:27:00,0,0,4.58,4.57,0.01,0,100
1579876080,24.01.2020 15:28:00,0,0,4.5,3.83,0.67,0,100
1579876140,24.01.2020 15:29:00,0,0,4.52,2.63,1.89,0,100
1579876200,24.01.2020 15:30:00,0,0,4.48,3.1,1.38,0,100
1579876320,24.01.2020 15:32:00,0,0,8.8,6.4,2.4,0,100
1579876380,24.01.2020 15:33:00,0,0,4.37,2.82,1.55,0,100
1579876740,24.01.2020 15:39:00,0,0,3.83,3.08,0.75,0,100
1579876860,24.01.2020 15:41:00,0,0,7.33,6.23,1.1,0,100
1579876920,24.01.2020 15:42:00,0,0,3.62,3.13,0.49,0,100
1579877100,24.01.2020 15:45:00,0,0,11.3,9.3,2,0,100
1579877160,24.01.2020 15:46:00,0,0,3.82,3.18,0.64,0,100
1579877340,24.01.2020 15:49:00,74.4,0,17.35,102.35,0,10.6,100
1579877400,24.01.2020 15:50:00,26.97,0,4.63,34.9,0,3.3,100
1579877460,24.01.2020 15:51:00,0.25,0,4.37,34.28,0,29.66,100
1579877580,24.01.2020 15:53:00,0,0,8.33,64.57,0,56.24,100
1579877760,24.01.2020 15:56:00,50.9,0,11.75,96.85,0,34.2,99
1579877820,24.01.2020 15:57:00,0,0,3.77,33.07,0,29.3,99
1579877940,24.01.2020 15:59:00,42.57,0,6.6,73.4,0,24.23,99
1579878000,24.01.2020 16:00:00,4.47,0,3.07,34.37,0,26.83,99
1579878060,24.01.2020 16:01:00,22.25,0,2.73,33.55,0,8.57,99
1579878240,24.01.2020 16:04:00,59.4,0,6.4,108.4,0,42.6,99
1579878420,24.01.2020 16:07:00,75.65,0,5.55,69.25,11.95,0,98
1579878480,24.01.2020 16:08:00,19.7,0,1.83,21.57,0,0.04,98
1579878540,24.01.2020 16:09:00,2.63,0,1.92,1.28,3.27,0,98
1579878660,24.01.2020 16:11:00,0,0,4.03,2.1,1.93,0,98
1579878720,24.01.2020 16:12:00,0,0,1.95,2.67,0,0.72,98
1579878780,24.01.2020 16:13:00,0,0,1.87,1.3,0.57,0,98
1579878840,24.01.2020 16:14:00,0,0,1.92,1.17,0.75,0,98
1579878900,24.01.2020 16:15:00,0,0,1.98,3.18,0,1.2,98
1579878960,24.01.2020 16:16:00,0,0,1.82,0.88,0.94,0,98
1579879020,24.01.2020 16:17:00,0,0,1.92,1.25,0.67,0,98
1579879080,24.01.2020 16:18:00,0,0,1.88,1.43,0.45,0,98
1579879260,24.01.2020 16:21:00,0,0,5.25,3.15,2.1,0,98
1579879320,24.01.2020 16:22:00,0,0,1.78,2.35,0,0.57,98
1579879380,24.01.2020 16:23:00,0,0,1.75,2.73,0,0.98,98
1579879440,24.01.2020 16:24:00,0,0,1.72,3.15,0,1.43,98
1579879560,24.01.2020 16:26:00,0,0,3.27,6.27,0,3,98
1579879680,24.01.2020 16:28:00,0,0,3.23,4.3,0,1.07,98
1579879740,24.01.2020 16:29:00,0,0,1.55,2.15,0,0.6,98
1579879800,24.01.2020 16:30:00,0,0,1.5,2.18,0,0.68,98
1579879860,24.01.2020 16:31:00,0,0,1.5,2.18,0,0.68,98
1579879980,24.01.2020 16:33:00,0,0,2.87,4.67,0,1.8,98
1579880040,24.01.2020 16:34:00,0,0,1.42,2.35,0,0.93,98
1579880100,24.01.2020 16:35:00,0,0,1.35,2.37,0,1.02,98
1579880340,24.01.2020 16:39:00,0,0,5.13,12.87,0,7.74,98
1579880460,24.01.2020 16:41:00,0,0,2.5,6.2,0,3.7,98
1579880520,24.01.2020 16:42:00,0,0,1.22,2.37,0,1.15,98
1579880640,24.01.2020 16:44:00,0,0,2.27,10.8,0,8.53,98
1579880700,24.01.2020 16:45:00,6.03,0,1.12,4.5,2.65,0,96
1579880760,24.01.2020 16:46:00,6.42,0,1.08,4.33,3.17,0,96
1579880820,24.01.2020 16:47:00,6.87,0,1,4.52,3.35,0,96
1579881180,24.01.2020 16:53:00,6.7,0,0.95,4.42,3.23,0,96
1579881240,24.01.2020 16:54:00,7.03,0,0.87,4.42,3.48,0,96
1579881300,24.01.2020 16:55:00,6.78,0,0.8,4.42,3.16,0,96
1579881360,24.01.2020 16:56:00,20.13,0,0.8,25.6,0,4.67,96
1579881600,24.01.2020 17:00:00,208.67,0,2.8,223.93,0,12.46,95
1579881660,24.01.2020 17:01:00,54,0,0.67,46.7,7.97,0,94
1579881780,24.01.2020 17:03:00,84.67,0,1.33,18.73,67.27,0,94
1579881840,24.01.2020 17:04:00,23.12,0,0.6,14.47,9.25,0,93
1579881900,24.01.2020 17:05:00,16.87,0,0.63,13.88,3.62,0,93
1579882080,24.01.2020 17:08:00,0,0,1.55,8.45,0,6.9,93
1579882320,24.01.2020 17:12:00,0,0,2.07,11.33,0,9.26,93
1579882380,24.01.2020 17:13:00,0,0,0.48,2.82,0,2.34,93
1579882620,24.01.2020 17:17:00,0,0,1.6,11.13,0,9.53,93
1579882680,24.01.2020 17:18:00,0,0,0.4,19.5,0,19.1,93
1579882800,24.01.2020 17:20:00,0.27,0,0.73,5.67,0,4.67,93
1579882860,24.01.2020 17:21:00,0,0,0.37,2.78,0,2.41,93
1579882920,24.01.2020 17:22:00,0,0,0.35,2.95,0,2.6,93
1579882980,24.01.2020 17:23:00,4.62,0,0.35,3.43,1.54,0,93
1579883040,24.01.2020 17:24:00,6.87,0,0.35,3.72,3.5,0,93
1579883400,24.01.2020 17:30:00,6.67,0,0.35,3.98,3.04,0,92
1579883460,24.01.2020 17:31:00,6.67,0,0.35,3.98,3.04,0,92
1579883580,24.01.2020 17:33:00,13.33,0,0.7,7.97,6.06,0,92
1579883640,24.01.2020 17:34:00,7.13,0,0.35,4,3.48,0,92
1579884000,24.01.2020 17:40:00,6.8,0,0.35,4.5,2.65,0,90
1579884060,24.01.2020 17:41:00,6.25,0,0.35,4.78,1.82,0,90
1579884120,24.01.2020 17:42:00,8.25,0,0.35,8.82,0,0.22,90
1579884180,24.01.2020 17:43:00,7.63,0,0.35,8.05,0,0.07,90
1579884240,24.01.2020 17:44:00,7.13,0,0.35,6.8,0.68,0,90
1579884300,24.01.2020 17:45:00,7.03,0,0.35,6.8,0.58,0,90
1579884360,24.01.2020 17:46:00,6.83,0,0.35,6.67,0.51,0,90
1579884600,24.01.2020 17:50:00,26.67,0,1.4,23.07,5,0,90
1579884660,24.01.2020 17:51:00,6.67,0,0.35,5.78,1.24,0,90
1579884900,24.01.2020 17:55:00,28.13,0,1.4,23.8,5.73,0,89
1579884960,24.01.2020 17:56:00,6.75,0,0.35,5.93,1.17,0,89
1579885020,24.01.2020 17:57:00,7.22,0,0.35,5.95,1.62,0,89
1579885200,24.01.2020 18:00:00,20.9,0,1.05,17.8,4.15,0,89
1579885380,24.01.2020 18:03:00,21.25,0,1.05,17.55,4.75,0,89
1579885440,24.01.2020 18:04:00,6.78,0,0.35,5.8,1.33,0,89
1579885560,24.01.2020 18:06:00,13.33,0,0.7,10.83,3.2,0,88
1579885740,24.01.2020 18:09:00,20.35,0,1.05,13.95,7.45,0,88
1579885800,24.01.2020 18:10:00,6.72,0,0.35,4.63,2.44,0,88
1579886040,24.01.2020 18:14:00,27.2,0,1.4,18.6,10,0,88
1579886100,24.01.2020 18:15:00,6.72,0,0.35,4.65,2.42,0,88
1579886520,24.01.2020 18:22:00,6.72,0,0.35,5.8,1.27,0,87
1579886760,24.01.2020 18:26:00,5.8,0,1.27,14.13,0,7.06,87
1579886820,24.01.2020 18:27:00,6.63,0,0.35,3.88,3.1,0,87
1579887240,24.01.2020 18:34:00,13.33,0,0.7,7.5,6.53,0,86
1579887300,24.01.2020 18:35:00,6.67,0,0.35,4.02,3,0,86
1579887420,24.01.2020 18:37:00,19.9,0,0.7,8.53,12.07,0,86
1579887600,24.01.2020 18:40:00,24.65,0,1.05,19.15,6.55,0,86
1579887720,24.01.2020 18:42:00,13.6,0,0.7,11.07,3.23,0,86
1579887960,24.01.2020 18:46:00,26.67,0,1.33,20.33,7.67,0,84
1579888020,24.01.2020 18:47:00,6.78,0,0.35,5.15,1.98,0,84
1579888080,24.01.2020 18:48:00,6.8,0,0.35,5.13,2.02,0,84
1579888320,24.01.2020 18:52:00,27.8,0,1.33,16.93,12.2,0,84
1579888440,24.01.2020 18:54:00,20,0,0.7,8.33,12.37,0,84
1579888500,24.01.2020 18:55:00,10.13,0,0.35,4.17,6.31,0,84
1579888560,24.01.2020 18:56:00,10.08,0,0.35,4.33,6.1,0,84
1579888740,24.01.2020 18:59:00,30,0,1.05,13.3,17.75,0,83
1579888860,24.01.2020 19:01:00,20,0,0.7,8.97,11.73,0,83
1579888980,24.01.2020 19:03:00,20,0,0.7,9,11.7,0,83
1579889040,24.01.2020 19:04:00,10,0,0.33,4.45,5.88,0,83
1579889160,24.01.2020 19:06:00,16.83,0,0.7,10.7,6.83,0,83
1579889280,24.01.2020 19:08:00,15.57,0,0.7,8.93,7.34,0,83
1579889340,24.01.2020 19:09:00,6.78,0,0.35,4.43,2.7,0,83
1579889520,24.01.2020 19:12:00,23.5,0,1.05,21.5,3.05,0,82
1579889580,24.01.2020 19:13:00,7.58,0,0.35,5.82,2.11,0,82
1579889820,24.01.2020 19:17:00,28.2,0,1.4,20.73,8.87,0,82
1579890000,24.01.2020 19:20:00,21.4,0,1.05,14.6,7.85,0,82
1579890060,24.01.2020 19:21:00,7.37,0,0.35,4.9,2.82,0,82
1579890120,24.01.2020 19:22:00,6.92,0,0.35,4.88,2.39,0,82
1579890180,24.01.2020 19:23:00,7.13,0,0.35,4.87,2.61,0,81
1579890240,24.01.2020 19:24:00,7.03,0,0.35,4.93,2.45,0,81
1579890600,24.01.2020 19:30:00,6.72,0,0.35,4.97,2.1,0,81
1579890660,24.01.2020 19:31:00,6.67,0,0.35,4.97,2.05,0,81
1579890840,24.01.2020 19:34:00,22.6,0,1.05,14.6,9.05,0,81
1579890960,24.01.2020 19:36:00,13.83,0,0.7,9.73,4.8,0,80
1579891020,24.01.2020 19:37:00,6.8,0,0.35,4.87,2.28,0,80
1579891380,24.01.2020 19:43:00,7.17,0,0.35,4.85,2.67,0,80
1579891500,24.01.2020 19:45:00,13.93,0,0.7,9.63,5,0,80
1579891740,24.01.2020 19:49:00,27.53,0,1.4,19.6,9.33,0,80
1579891800,24.01.2020 19:50:00,6.78,0,0.35,4.9,2.23,0,78
1579891980,24.01.2020 19:53:00,20.5,0,1,14.65,6.85,0,78
1579892160,24.01.2020 19:56:00,20.75,0,1.05,14.55,7.25,0,78
1579892220,24.01.2020 19:57:00,6.67,0,0.35,4.82,2.2,0,78
1579892400,24.01.2020 20:00:00,19.25,0,1,9.5,10.75,0,78
1579892460,24.01.2020 20:01:00,6.67,0,0.35,3.53,3.49,0,78
1579892580,24.01.2020 20:03:00,13.33,0,0.7,6.53,7.5,0,78
1579892640,24.01.2020 20:04:00,6.62,0,0.35,3.2,3.77,0,77
1579893000,24.01.2020 20:10:00,1.45,0,0.35,2.88,0,1.08,77
1579893060,24.01.2020 20:11:00,0.83,0,0.35,5.03,0,3.85,77
1579893120,24.01.2020 20:12:00,6.67,0,0.35,5.03,1.99,0,77
1579893360,24.01.2020 20:16:00,37,0,1.4,13.73,24.67,0,77
1579893420,24.01.2020 20:17:00,0.2,0,0.35,2.88,0,2.33,77
1579893600,24.01.2020 20:20:00,0,0,1.05,8.55,0,7.5,77
1579893720,24.01.2020 20:22:00,0,0,0.7,5.77,0,5.07,77
1579893780,24.01.2020 20:23:00,0,0,0.35,2.9,0,2.55,77
1579894140,24.01.2020 20:29:00,10.17,0,0.35,4.1,6.42,0,76
1579894200,24.01.2020 20:30:00,9.88,0,0.35,4.15,6.08,0,76
1579894260,24.01.2020 20:31:00,4.78,0,0.35,4.1,1.03,0,76
1579894320,24.01.2020 20:32:00,5.62,0,0.35,4.12,1.85,0,76
1579894560,24.01.2020 20:36:00,40,0,1.4,16.47,24.93,0,76
1579894620,24.01.2020 20:37:00,10,0,0.35,4.1,6.25,0,76
1579894680,24.01.2020 20:38:00,10,0,0.35,4.1,6.25,0,75
1579894800,24.01.2020 20:40:00,20,0,0.7,8.13,12.57,0,75
1579894860,24.01.2020 20:41:00,10.03,0,0.35,4.05,6.33,0,75
1579894920,24.01.2020 20:42:00,10.25,0,0.35,4.03,6.57,0,75
1579894980,24.01.2020 20:43:00,10.38,0,0.35,4.07,6.66,0,75
1579895040,24.01.2020 20:44:00,10,0,0.35,4.03,6.32,0,75
1579895100,24.01.2020 20:45:00,9.88,0,0.35,4.02,6.21,0,75
1579895220,24.01.2020 20:47:00,20.6,0,0.7,8,13.3,0,75
1579895280,24.01.2020 20:48:00,10.33,0,0.35,4,6.68,0,75
1579895520,24.01.2020 20:52:00,39.53,0,1.4,12.27,28.66,0,73
1579895880,24.01.2020 20:58:00,6.67,0,0.35,4.92,2.1,0,73
1579895940,24.01.2020 20:59:00,7.25,0,0.35,4.15,3.45,0,73
1579896000,24.01.2020 21:00:00,7.08,0,0.33,4.82,2.59,0,73
1579896060,24.01.2020 21:01:00,7.03,0,0.33,6.65,0.71,0,73
1579896300,24.01.2020 21:05:00,40.8,0,1.33,50.87,0,8.74,73
